Rating,Date,Listeners,Playcount,NumSongs,Duration,Year,MonthP,album_count,all_albums,indie,electronic,hip hop,indie rock,folk,rock,ambient,experimental,post rock,rap,indie pop,noise,jazz,black metal,post punk,idm,alternative,shoegaze,pop,electronica,singer songwriter,punk,noise rock,psychedelic,soul,female vocalists,dubstep,instrumental,techno,alternative rock,trip hop,lo fi,americana,math rock,electro,dream pop,progressive rock,classic rock,blues,r&b,emo,hardcore,urban_cluster,classic_rock_cluster,traditional_cluster,electronic_cluster,alternative_cluster,pop_cluster,punk_cluster,indie_cluster,experimental_cluster,months_from_start,days_since_2016_06_22,days_divisor,playcount_per_day,log_playcount_per_day,days_since_2002_03_31,num_clusters
7.8,7/31/2001,214630,2819773,9,1943,2001,2001-07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5440,5440,518.340625,2.714615248,122,2
9.5,8/28/2001,67003,1010923,22,3575,2001,2001-08,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5412,5412,186.7928677,2.27136029,150,1
9,8/23/2001,960531,18480812,16,2451,2001,2001-08,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5417,5417,3411.632269,3.532962214,145,1
6.9,8/21/2001,18841,177903,12,2172,2001,2001-08,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5419,5419,32.82948884,1.516264121,143,2
3.5,8/21/2001,1075366,15962768,32,7817,2001,2001-08,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,5419,5419,2945.703635,3.469189051,143,2
0.4,8/31/2001,35862,248934,12,2733,2001,2001-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5409,5409,46.02218525,1.662967236,153,0
7.4,8/28/2001,40545,464437,15,4949,2001,2001-08,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5412,5412,85.8161493,1.933569023,150,1
5.3,8/28/2001,6446,77404,17,3987,2001,2001-08,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5412,5412,14.3022912,1.155405616,150,1
8.5,9/11/2001,77550,689158,10,2980,2001,2001-09,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5398,5398,127.6691367,2.106085922,164,2
9.2,9/10/2001,5974,158332,24,4756,2001,2001-09,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,5399,5399,29.32617151,1.46725537,163,2
6,9/7/2001,6250,96115,15,3412,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5402,5402,17.79248427,1.25023659,160,0
6.7,8/31/2001,2214,27018,13,2448,2001,2001-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5409,5409,4.995008319,0.698536216,153,1
3.8,9/18/2001,263736,2250597,13,2336,2001,2001-09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5391,5391,417.4730106,2.620628404,171,0
2.8,9/17/2001,28008,655800,14,2342,2001,2001-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5392,5392,121.6246291,2.085021529,170,1
9.6,9/20/2001,12490,368456,26,4926,2001,2001-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5389,5389,68.37186862,1.834877449,173,1
2,9/23/2001,26280,83175,11,4467,2001,2001-09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5386,5386,15.4428147,1.18872646,176,1
5,9/25/2001,2798,49575,10,2838,2001,2001-09,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5384,5384,9.207838039,0.964157672,178,1
7.5,9/24/2001,19061,148201,10,2537,2001,2001-09,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5385,5385,27.52107707,1.439665426,177,1
6.7,9/26/2001,3073,28876,16,4143,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5383,5383,5.364295003,0.729512653,179,0
9.6,9/25/2001,1239,20882,17,74,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5384,5384,3.878528975,0.58866704,178,0
7.8,9/27/2001,9917,98883,12,2699,2001,2001-09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5382,5382,18.3729097,1.264177941,180,1
6.1,9/27/2001,2020,23237,10,1992,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5382,5382,4.317539948,0.635236365,180,0
7,9/26/2001,1290,13042,9,2679,2001,2001-09,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,5383,5383,2.422812558,0.384319816,179,3
7.6,10/1/2001,40,118,2,2168,2001,2001-10,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,5378,5378,0.021941242,-1.658738791,184,3
7.6,9/30/2001,569,2642,3,3124,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5379,5379,0.491169362,-0.308768731,183,0
4.7,9/30/2001,1152,8284,12,3885,2001,2001-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5379,5379,1.540063209,0.187538546,183,0
7.6,9/30/2001,7380,101003,13,3591,2001,2001-09,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5379,5379,18.77728202,1.273632729,183,2
2.1,10/1/2001,1094,7029,10,2026,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5378,5378,1.306991447,0.116272745,184,0
7.9,10/1/2001,4752,128755,31,3190,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5378,5378,23.94105615,1.379143305,184,1
6,10/3/2001,72489,400860,3,726,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,5376,5376,74.56473214,1.872533462,186,2
6.3,10/2/2001,73729,1352439,13,2502,2001,2001-10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5377,5377,251.5229682,2.400577649,185,2
7.9,10/2/2001,26634,217667,15,1778,2001,2001-10,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,5377,5377,40.4811233,1.607252555,185,2
7.8,10/4/2001,1012,12643,13,3793,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5375,5375,2.352186047,0.371471669,187,0
8.1,10/3/2001,6679,51249,17,2524,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5376,5376,9.532924107,0.979226136,186,1
8.6,10/7/2001,298501,3377441,13,3189,2001,2001-10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,5372,5372,628.7120253,2.798451767,190,2
5,10/7/2001,9486,57740,9,3073,2001,2001-10,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5372,5372,10.74832465,1.031340776,190,1
7.8,10/4/2001,148139,1469350,8,1943,2001,2001-10,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5375,5375,273.3674419,2.436746789,187,1
8.7,10/9/2001,2123,34864,12,2562,2001,2001-10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5370,5370,6.492364991,0.812402927,192,1
7,10/8/2001,2412,47640,11,2000,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5371,5371,8.869856637,0.9479166,191,0
6.8,10/10/2001,94060,1586662,9,2455,2001,2001-10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5369,5369,295.5228162,2.470591017,193,2
7.9,10/9/2001,25762,208156,13,3177,2001,2001-10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5370,5370,38.76275605,1.588414648,192,2
7.4,10/11/2001,248,1558,10,2924,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5368,5368,0.29023845,-0.537245054,194,0
9,10/11/2001,6789,68136,12,2002,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5368,5368,12.69299553,1.103564127,194,0
6.2,10/10/2001,148,2484,0,0,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5369,5369,0.462655988,-0.334741812,193,0
9.1,10/14/2001,1673301,34352779,14,2737,2001,2001-10,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5365,5365,6403.127493,3.806392149,197,1
6.1,10/14/2001,3364,24258,11,2662,2001,2001-10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,5365,5365,4.521528425,0.655285265,197,2
7.7,10/14/2001,33655,177932,11,2577,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5365,5365,33.16533085,1.520684334,197,1
6.6,10/14/2001,296267,4167641,12,2621,2001,2001-10,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5365,5365,776.8203169,2.890320576,197,1
7.4,10/12/2001,262,4869,19,4017,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5367,5367,0.907210732,-0.042291821,195,0
5.9,10/16/2001,166156,2415373,12,3560,2001,2001-10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5363,5363,450.3772142,2.65357641,199,1
6.9,10/15/2001,18243,185048,10,3344,2001,2001-10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5364,5364,34.49813572,1.537795626,198,2
8,10/15/2001,2670,18495,6,3810,2001,2001-10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,5364,5364,3.447986577,0.537565566,198,2
10,10/15/2001,2364,8637,3,2087,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5364,5364,1.610178971,0.20687415,198,0
7.7,10/17/2001,1146,24182,11,1970,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5362,5362,4.509884372,0.654165407,200,0
6,10/17/2001,23090,491435,11,3269,2001,2001-10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,5362,5362,91.65143603,1.962139274,200,1
7.7,10/18/2001,37922,273318,9,3556,2001,2001-10,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5361,5361,50.98265249,1.707422427,201,2
7.7,10/17/2001,449,5864,10,3798,2001,2001-10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5362,5362,1.093621783,0.038867152,200,1
8.5,10/21/2001,121017,2661457,11,2852,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5358,5358,496.7258305,2.696116745,204,1
5.8,10/18/2001,4173,43431,10,2292,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5361,5361,8.101287073,0.908554022,201,0
8.6,10/23/2001,80274,1120418,11,2840,2001,2001-10,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5356,5356,209.1893204,2.320539509,206,1
7,10/22/2001,784,10759,9,2998,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5357,5357,2.008400224,0.302850261,205,0
7,10/22/2001,44809,613622,8,2137,2001,2001-10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,5357,5357,114.5458279,2.058979275,205,3
6.9,10/22/2001,6594,55410,15,2889,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5357,5357,10.34347583,1.014666504,205,0
8.5,10/24/2001,16918,179179,10,2364,2001,2001-10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5355,5355,33.46013072,1.524527633,207,1
8.5,10/24/2001,767,2348,3,1732,2001,2001-10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5355,5355,0.438468721,-0.358061383,207,1
7.7,10/23/2001,86718,843975,1,390,2001,2001-10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5356,5356,157.5756161,2.197489014,206,1
5.6,10/25/2001,3538,23006,11,2566,2001,2001-10,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5354,5354,4.296974225,0.633162749,208,1
7.9,10/25/2001,4,5,21,7226,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5354,5354,0.000933881,-3.029708363,208,0
5.5,10/25/2001,303803,5891585,30,6114,2001,2001-10,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5354,5354,1100.408106,3.041553781,208,2
6.6,10/28/2001,130216,1472981,12,2459,2001,2001-10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5351,5351,275.2720987,2.439762194,211,1
5,10/30/2001,7633,58913,12,3116,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5349,5349,11.01383436,1.041938541,213,0
8.6,10/29/2001,19392,70118,2,3122,2001,2001-10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5350,5350,13.10616822,1.117475738,212,1
7.6,10/31/2001,5660,53461,15,3023,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5348,5348,9.99644727,0.999845679,214,0
6.6,10/31/2001,12364,169677,15,3085,2001,2001-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5348,5348,31.72718773,1.501431578,214,0
7.6,10/30/2001,44764,522443,12,2695,2001,2001-10,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5349,5349,97.67115349,1.989766317,213,2
8,11/1/2001,16405,71165,13,3287,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5347,5347,13.30933234,1.12415627,215,0
7.1,11/4/2001,7746,26456,6,1213,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5344,5344,4.950598802,0.694657732,218,0
8,11/4/2001,116798,1376900,10,3135,2001,2001-11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5344,5344,257.6534431,2.41103595,218,1
7.8,11/5/2001,5973,64047,12,2707,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5343,5343,11.98708591,1.078713618,219,1
8,11/5/2001,27267,172114,10,1968,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5343,5343,32.21298896,1.508031024,219,0
6.6,11/5/2001,161671,1346052,13,2474,2001,2001-11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5343,5343,251.9281303,2.401276663,219,1
9.5,11/7/2001,17510,178629,33,25479,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5341,5341,33.44486051,1.524329389,221,0
8.7,11/6/2001,638011,5659105,31,7684,2001,2001-11,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5342,5342,1059.360726,3.025043868,220,1
7.3,11/6/2001,61738,1072755,10,2604,2001,2001-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5342,5342,200.8152377,2.302796664,220,1
8.3,11/11/2001,9503,113800,11,2564,2001,2001-11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5337,5337,21.32284055,1.328845059,225,1
